year,man_literate,man_non_literate,woman_literate,woman_non_literate,literate,non_literate,city,town_code,town
2018,99.06,0.94,94.09,5.91,96.65,3.35,Manisa,1127,Alaşehir
2018,99.26,0.74,96.11,3.89,97.59,2.41,Manisa,1269,Demirci
2018,98.37,1.63,92.16,7.84,95.28,4.72,Manisa,1793,Gölmarmara
2018,98.92,1.08,96.63,3.37,97.75,2.25,Manisa,1362,Gördes
2018,99.12,0.88,95.66,4.34,97.43,2.57,Manisa,1470,Kırkağaç
2018,99.15,0.85,94.26,5.74,96.66,3.34,Manisa,1965,Köprübaşı
2018,99.02,0.98,95.71,4.29,97.34,2.66,Manisa,1489,Kula
2018,99.27,0.73,95.73,4.27,97.48,2.52,Manisa,1590,Salihli
2018,99.57,0.43,98.36,1.64,98.96,1.04,Manisa,1600,Sarıgöl
2018,99.21,0.79,95.92,4.08,97.56,2.44,Manisa,1606,Saruhanlı
2018,99.46,0.54,96.27,3.73,97.9,2.1,Manisa,2086,Şehzadeler
2018,99.04,0.96,95.17,4.83,97.1,2.9,Manisa,1613,Selendi
2018,99.51,0.49,97.69,2.31,98.6,1.4,Manisa,1634,Soma
2018,99.44,0.56,96.81,3.19,98.13,1.87,Manisa,1689,Turgutlu
2018,99.44,0.56,96.46,3.54,97.98,2.02,Manisa,2087,Yunusemre
2018,98.42,1.58,90.98,9.02,94.74,5.26,Mardin,2088,Artuklu
2018,95.63,4.37,80.97,19.03,88.26,11.74,Mardin,1787,Dargeçit
2018,96.87,3.13,82.86,17.14,89.81,10.19,Mardin,1273,Derik
2018,98.02,1.98,86.3,13.7,92.2,7.8,Mardin,1474,Kızıltepe
2018,97.2,2.8,83.47,16.53,90.43,9.57,Mardin,1519,Mazıdağı
2018,96.77,3.23,86.57,13.43,91.68,8.32,Mardin,1526,Midyat
2018,96.05,3.95,83.62,16.38,89.79,10.21,Mardin,1547,Nusaybin
2018,95.46,4.54,83.58,16.42,89.63,10.37,Mardin,1564,Ömerli
2018,95.16,4.84,81.79,18.21,88.47,11.53,Mardin,1609,Savur
2018,97.57,2.43,85.73,14.27,91.76,8.24,Mardin,2002,Yeşilli
2018,98.79,1.21,93.66,6.34,96.25,3.75,Mersin,2064,Akdeniz
2018,99.58,0.42,98.68,1.32,99.14,0.86,Mersin,1135,Anamur
2018,99.42,0.58,97.54,2.46,98.5,1.5,Mersin,1766,Aydıncık
2018,99.58,0.42,98.46,1.54,99.02,0.98,Mersin,1779,Bozyazı
2018,98.57,1.43,94.56,5.44,96.62,3.38,Mersin,1892,Çamlıyayla
2018,99.55,0.45,97.44,2.56,98.49,1.51,Mersin,1311,Erdemli
2018,99.53,0.47,97.59,2.41,98.56,1.44,Mersin,1366,Gülnar
2018,99.68,0.32,98.15,1.85,98.89,1.11,Mersin,2065,Mezitli
2018,99.71,0.29,98.74,1.26,99.23,0.77,Mersin,1536,Mut
2018,99.66,0.34,98.41,1.59,99.04,0.96,Mersin,1621,Silifke
2018,99.17,0.83,95.48,4.52,97.34,2.66,Mersin,1665,Tarsus
2018,99.12,0.88,95.26,4.74,97.19,2.81,Mersin,2066,Toroslar
2018,99.59,0.41,97.73,2.27,98.62,1.38,Mersin,2067,Yenişehir
2018,99.66,0.34,98.23,1.77,98.96,1.04,Muğla,1197,Bodrum
2018,99.57,0.43,97.63,2.37,98.67,1.33,Muğla,1742,Dalaman
2018,99.66,0.34,98.34,1.66,99.02,0.98,Muğla,1266,Datça
2018,99.64,0.36,98.01,1.99,98.83,1.17,Muğla,1331,Fethiye
2018,99.01,0.99,95.3,4.7,97.17,2.83,Muğla,1958,Kavaklıdere
2018,99.5,0.5,97.72,2.28,98.61,1.39,Muğla,1488,Köyceğiz
2018,99.82,0.18,99.07,0.93,99.47,0.53,Muğla,1517,Marmaris
2018,99.55,0.45,97.37,2.63,98.46,1.54,Muğla,2089,Menteşe
2018,99.26,0.74,96.2,3.8,97.75,2.25,Muğla,1528,Milas
2018,99.63,0.37,98.09,1.91,98.86,1.14,Muğla,1831,Ortaca
2018,99.04,0.96,93.97,6.03,96.62,3.38,Muğla,2090,Seydikemer
2018,99.81,0.19,98.46,1.54,99.14,0.86,Muğla,1695,Ula
2018,99.24,0.76,95.79,4.21,97.52,2.48,Muğla,1719,Yatağan
2018,97.48,2.52,83.13,16.87,90.52,9.48,Muş,1213,Bulanık
2018,98.12,1.88,88.77,11.23,93.5,6.5,Muş,1801,Hasköy
2018,97.22,2.78,85.47,14.53,91.49,8.51,Muş,1964,Korkut
2018,97.76,2.24,86.66,13.34,92.34,7.66,Muş,1510,Malazgirt
2018,98.18,1.82,89.41,10.59,93.91,6.09,Muş,1534,Merkez
2018,95.99,4.01,84.26,15.74,90.19,9.81,Muş,1711,Varto
2018,98.93,1.07,89.17,10.83,94.13,5.87,Nevşehir,1749,Acıgöl
2018,99.3,0.7,94.89,5.11,97.06,2.94,Nevşehir,1155,Avanos
2018,99.28,0.72,92.06,7.94,95.71,4.29,Nevşehir,1274,Derinkuyu
2018,99.04,0.96,93.68,6.32,96.26,3.74,Nevşehir,1367,Gülşehir
2018,99.13,0.87,92.7,7.3,95.85,4.15,Nevşehir,1374,Hacıbektaş
2018,99.2,0.8,93.47,6.53,96.29,3.71,Nevşehir,1485,Kozaklı
2018,99.63,0.37,96.29,3.71,97.93,2.07,Nevşehir,1543,Merkez
2018,99.67,0.33,96.5,3.5,98.03,1.97,Nevşehir,1707,Ürgüp
2018,98.43,1.57,87.07,12.93,92.97,7.03,Niğde,1876,Altunhisar
2018,99.27,0.73,94.39,5.61,96.81,3.19,Niğde,1201,Bor
2018,97.95,2.05,88.99,11.01,93.4,6.6,Niğde,1225,Çamardı
2018,99.21,0.79,92.71,7.29,96.05,3.95,Niğde,1904,Çiftlik
2018,99.52,0.48,94.93,5.07,97.22,2.78,Niğde,1544,Merkez
2018,99.26,0.74,94.54,5.46,96.92,3.08,Niğde,1700,Ulukışla
2018,95.34,4.66,79.39,20.61,87.6,12.4,Ordu,1119,Akkuş
2018,99.06,0.94,93.68,6.32,96.28,3.72,Ordu,2103,Altınordu
2018,96.7,3.3,89.53,10.47,93.09,6.91,Ordu,1158,Aybastı
2018,97.94,2.06,87.48,12.52,92.88,7.12,Ordu,1891,Çamaş
2018,97.99,2.01,88.57,11.43,93.32,6.68,Ordu,1897,Çatalpınar
2018,97.57,2.43,88.64,11.36,93.17,6.83,Ordu,1900,Çaybaşı
2018,98.33,1.67,93.46,6.54,95.89,4.11,Ordu,1328,Fatsa
2018,96.99,3.01,84.76,15.24,90.92,9.08,Ordu,1358,Gölköy
2018,98.77,1.23,93.23,6.77,96.0,4.0,Ordu,1795,Gülyalı
2018,97.05,2.95,85.06,14.94,91.21,8.79,Ordu,1797,Gürgentepe
2018,97.63,2.37,92.38,7.62,95.08,4.92,Ordu,1947,İkizce
2018,98.49,1.51,91.65,8.35,95.27,4.73,Ordu,1950,Kabadüz
2018,96.67,3.33,90.09,9.91,93.39,6.61,Ordu,1951,Kabataş
2018,95.9,4.1,82.93,17.07,89.56,10.44,Ordu,1482,Korgan
2018,97.39,2.61,89.87,10.13,93.64,6.36,Ordu,1493,Kumru
2018,97.99,2.01,86.81,13.19,92.65,7.35,Ordu,1525,Mesudiye
2018,98.24,1.76,91.07,8.93,94.79,5.21,Ordu,1573,Perşembe
2018,98.31,1.69,88.97,11.03,93.79,6.21,Ordu,1696,Ulubey
2018,97.8,2.2,89.67,10.33,93.7,6.3,Ordu,1706,Ünye
2018,98.28,1.72,90.99,9.01,94.64,5.36,Osmaniye,1165,Bahçe
2018,98.28,1.72,91.51,8.49,94.9,5.1,Osmaniye,1743,Düziçi
2018,98.78,1.22,92.68,7.32,95.86,4.14,Osmaniye,2027,Hasanbeyli
2018,98.33,1.67,90.83,9.17,94.57,5.43,Osmaniye,1423,Kadirli
2018,98.82,1.18,93.14,6.86,95.98,4.02,Osmaniye,1560,Merkez
2018,97.61,2.39,84.37,15.63,91.15,8.85,Osmaniye,2028,Sumbas
2018,99.2,0.8,93.19,6.81,96.8,3.2,Osmaniye,2029,Toprakkale
2018,99.57,0.43,97.54,2.46,98.56,1.44,Rize,1146,Ardeşen
2018,99.07,0.93,90.93,9.07,95.04,4.96,Rize,1228,Çamlıhemşin
2018,99.21,0.79,92.3,7.7,95.73,4.27,Rize,1241,Çayeli
2018,99.37,0.63,93.27,6.73,96.4,3.6,Rize,1908,Derepazarı
2018,99.4,0.6,97.36,2.64,98.37,1.63,Rize,1332,Fındıklı
2018,99.16,0.84,90.16,9.84,94.66,5.34,Rize,1796,Güneysu
2018,99.19,0.81,91.02,8.98,95.11,4.89,Rize,1943,Hemşin
2018,98.63,1.37,86.42,13.58,93.13,6.87,Rize,1405,İkizdere
2018,99.45,0.55,93.2,6.8,96.38,3.62,Rize,1949,İyidere
2018,99.09,0.91,88.04,11.96,94.47,5.53,Rize,1428,Kalkandere
2018,99.51,0.49,94.92,5.08,97.14,2.86,Rize,1586,Merkez
2018,99.16,0.84,92.55,7.45,95.8,4.2,Rize,1569,Pazar
2018,99.46,0.54,96.75,3.25,98.08,1.92,Sakarya,2068,Adapazarı
2018,99.14,0.86,93.41,6.59,96.28,3.72,Sakarya,1123,Akyazı
2018,99.49,0.51,96.45,3.55,98.05,1.95,Sakarya,2069,Arifiye
2018,99.6,0.4,96.83,3.17,98.21,1.79,Sakarya,2070,Erenler
2018,99.11,0.89,93.59,6.41,96.54,3.46,Sakarya,1925,Ferizli
2018,98.85,1.15,93.47,6.53,96.17,3.83,Sakarya,1351,Geyve
2018,99.21,0.79,94.19,5.81,96.66,3.34,Sakarya,1391,Hendek
2018,99.01,0.99,93.39,6.61,96.25,3.75,Sakarya,1955,Karapürçek
2018,99.09,0.91,93.67,6.33,96.37,3.63,Sakarya,1442,Karasu
2018,98.44,1.56,92.43,7.57,95.51,4.49,Sakarya,1453,Kaynarca
2018,98.63,1.37,91.47,8.53,95.1,4.9,Sakarya,1818,Kocaali
2018,99.18,0.82,95.0,5.0,97.1,2.9,Sakarya,1833,Pamukova
2018,99.4,0.6,96.5,3.5,97.94,2.06,Sakarya,1595,Sapanca
2018,99.68,0.32,97.95,2.05,98.8,1.2,Sakarya,2071,Serdivan
2018,99.04,0.96,93.8,6.2,96.46,3.54,Sakarya,1986,Söğütlü
2018,97.27,2.73,90.49,9.51,93.9,6.1,Sakarya,1847,Taraklı
2018,99.77,0.23,98.21,1.79,99.0,1.0,Samsun,1830,19 Mayıs
2018,98.82,1.18,95.41,4.59,97.11,2.89,Samsun,1125,Alaçam
2018,99.19,0.81,96.38,3.62,97.78,2.22,Samsun,1763,Asarcık
2018,99.76,0.24,98.79,1.21,99.26,0.74,Samsun,2072,Atakum
2018,97.02,2.98,89.03,10.97,93.17,6.83,Samsun,1879,Ayvacık
2018,98.68,1.32,94.32,5.68,96.48,3.52,Samsun,1164,Bafra
2018,99.19,0.81,95.19,4.81,97.19,2.81,Samsun,2073,Canik
2018,98.76,1.24,94.36,5.64,96.56,3.44,Samsun,1234,Çarşamba
2018,99.01,0.99,95.26,4.74,97.1,2.9,Samsun,1386,Havza
2018,99.5,0.5,96.66,3.34,98.06,1.94,Samsun,2074,İlkadım
2018,99.28,0.72,95.4,4.6,97.34,2.66,Samsun,1452,Kavak
2018,99.25,0.75,96.13,3.87,97.66,2.34,Samsun,1501,Ladik
2018,99.47,0.53,97.19,2.81,98.36,1.64,Samsun,1838,Salıpazarı
2018,99.28,0.72,95.36,4.64,97.32,2.68,Samsun,1849,Tekkeköy
2018,99.17,0.83,95.63,4.37,97.38,2.62,Samsun,1676,Terme
2018,98.68,1.32,94.63,5.37,96.62,3.38,Samsun,1712,Vezirköprü
2018,99.65,0.35,98.51,1.49,99.07,0.93,Samsun,1993,Yakakent
2018,98.33,1.67,82.36,17.64,90.55,9.45,Şanlıurfa,1115,Akçakale
2018,97.85,2.15,88.17,11.83,93.01,6.99,Şanlıurfa,1194,Birecik
2018,97.51,2.49,84.68,15.32,91.09,8.91,Şanlıurfa,1209,Bozova
2018,98.59,1.41,87.22,12.78,92.97,7.03,Şanlıurfa,1220,Ceylanpınar
2018,97.36,2.64,82.92,17.08,90.19,9.81,Şanlıurfa,2091,Eyyübiye
2018,96.67,3.33,86.41,13.59,91.39,8.61,Şanlıurfa,1378,Halfeti
2018,98.51,1.49,89.7,10.3,94.1,5.9,Şanlıurfa,2092,Haliliye
2018,98.02,1.98,82.71,17.29,90.33,9.67,Şanlıurfa,1800,Harran
2018,97.45,2.55,85.53,14.47,91.58,8.42,Şanlıurfa,1393,Hilvan
2018,99.03,0.97,94.03,5.97,96.59,3.41,Şanlıurfa,2093,Karaköprü
2018,96.6,3.4,84.05,15.95,90.39,9.61,Şanlıurfa,1630,Siverek
2018,97.14,2.86,83.88,16.12,90.61,9.39,Şanlıurfa,1643,Suruç
2018,97.32,2.68,84.16,15.84,90.66,9.34,Şanlıurfa,1713,Viranşehir
2018,98.17,1.83,86.73,13.27,92.55,7.45,Siirt,1179,Baykan
2018,96.5,3.5,82.05,17.95,90.12,9.88,Siirt,1317,Eruh
2018,97.89,2.11,88.88,11.12,93.45,6.55,Siirt,1495,Kurtalan
2018,98.28,1.72,88.6,11.4,93.59,6.41,Siirt,1620,Merkez
2018,95.79,4.21,79.17,20.83,87.76,12.24,Siirt,1575,Pervari
2018,96.45,3.55,83.49,16.51,90.1,9.9,Siirt,1662,Şirvan
2018,97.44,2.56,85.14,14.86,91.84,8.16,Siirt,1878,Tillo
2018,98.48,1.52,92.67,7.33,95.55,4.45,Sinop,1156,Ayancık
2018,98.05,1.95,91.99,8.01,94.98,5.02,Sinop,1204,Boyabat
2018,95.01,4.99,82.43,17.57,88.83,11.17,Sinop,1910,Dikmen
2018,95.94,4.06,86.92,13.08,91.49,8.51,Sinop,1290,Durağan
2018,98.28,1.72,92.56,7.44,95.43,4.57,Sinop,1314,Erfelek
2018,98.51,1.49,94.92,5.08,96.69,3.31,Sinop,1349,Gerze
2018,99.71,0.29,98.48,1.52,99.08,0.92,Sinop,1627,Merkez
2018,97.54,2.46,85.81,14.19,91.76,8.24,Sinop,1981,Saraydüzü
2018,98.48,1.52,91.09,8.91,94.78,5.22,Sinop,1693,Türkeli
2018,97.56,2.44,85.72,14.28,92.55,7.45,Şırnak,1189,Beytüşşebap
2018,98.34,1.66,88.24,11.76,93.42,6.58,Şırnak,1223,Cizre
2018,97.78,2.22,83.41,16.59,91.58,8.42,Şırnak,1931,Güçlükonak
2018,97.53,2.47,85.45,14.55,91.49,8.51,Şırnak,1403,İdil
2018,98.15,1.85,88.48,11.52,93.88,6.12,Şırnak,1661,Merkez
2018,98.1,1.9,85.71,14.29,92.25,7.75,Şırnak,1623,Silopi
2018,97.62,2.38,86.57,13.43,93.14,6.86,Şırnak,1698,Uludere
2018,97.91,2.09,84.43,15.57,91.43,8.57,Sivas,1870,Akıncılar
2018,98.31,1.69,89.13,10.87,93.76,6.24,Sivas,1875,Altınyayla
2018,98.15,1.85,87.96,12.04,93.21,6.79,Sivas,1282,Divriği
2018,94.51,5.49,73.52,26.48,84.0,16.0,Sivas,1913,Doğanşar
2018,98.33,1.67,90.3,9.7,94.31,5.69,Sivas,1342,Gemerek
2018,97.67,2.33,82.97,17.03,90.52,9.48,Sivas,1927,Gölova
2018,98.04,1.96,88.84,11.16,93.48,6.52,Sivas,1373,Gürün
2018,95.25,4.75,76.07,23.93,86.0,14.0,Sivas,1376,Hafik
2018,96.68,3.32,76.02,23.98,86.83,13.17,Sivas,1407,İmranlı
2018,97.99,2.01,87.38,12.62,92.83,7.17,Sivas,1431,Kangal
2018,96.22,3.78,81.08,18.92,88.59,11.41,Sivas,1484,Koyulhisar
2018,99.21,0.79,94.32,5.68,96.74,3.26,Sivas,1628,Merkez
2018,98.27,1.73,89.19,10.81,93.67,6.33,Sivas,1650,Şarkışla
2018,98.25,1.75,88.9,11.1,93.54,6.46,Sivas,1646,Suşehri
2018,98.23,1.77,86.95,13.05,92.79,7.21,Sivas,1991,Ulaş
2018,97.67,2.33,88.08,11.92,92.95,7.05,Sivas,1731,Yıldızeli
2018,96.65,3.35,81.31,18.69,89.09,10.91,Sivas,1738,Zara
2018,99.63,0.37,97.08,2.92,98.4,1.6,Tekirdağ,1250,Çerkezköy
2018,99.69,0.31,98.22,1.78,98.97,1.03,Tekirdağ,1258,Çorlu
2018,99.51,0.49,97.62,2.38,98.59,1.41,Tekirdağ,2094,Ergene
2018,98.9,1.1,95.15,4.85,97.08,2.92,Tekirdağ,1388,Hayrabolu
2018,99.61,0.39,97.24,2.76,98.47,1.53,Tekirdağ,2095,Kapaklı
2018,99.13,0.87,96.9,3.1,98.05,1.95,Tekirdağ,1511,Malkara
2018,99.44,0.56,97.06,2.94,98.31,1.69,Tekirdağ,1825,Marmaraereğlisi
2018,99.42,0.58,97.52,2.48,98.49,1.51,Tekirdağ,1538,Muratlı
2018,99.41,0.59,97.54,2.46,98.49,1.51,Tekirdağ,1596,Saray
2018,99.04,0.96,96.9,3.1,97.98,2.02,Tekirdağ,1652,Şarköy
2018,99.48,0.52,97.9,2.1,98.7,1.3,Tekirdağ,2096,Süleymanpaşa
2018,98.77,1.23,92.36,7.64,95.59,4.41,Tokat,1129,Almus
2018,98.9,1.1,95.23,4.77,97.06,2.94,Tokat,1151,Artova
2018,99.7,0.3,98.03,1.97,98.89,1.11,Tokat,1883,Başçiftlik
2018,98.52,1.48,93.95,6.05,96.21,3.79,Tokat,1308,Erbaa
2018,99.42,0.58,96.74,3.26,98.09,1.91,Tokat,1679,Merkez
2018,99.04,0.96,96.02,3.98,97.5,2.5,Tokat,1545,Niksar
2018,99.11,0.89,95.81,4.19,97.47,2.53,Tokat,1834,Pazar
2018,98.69,1.31,93.97,6.03,96.33,3.67,Tokat,1584,Reşadiye
2018,99.41,0.59,96.71,3.29,98.07,1.93,Tokat,1987,Sulusaray
2018,99.19,0.81,96.08,3.92,97.58,2.42,Tokat,1690,Turhal
2018,98.97,1.03,95.02,4.98,96.94,3.06,Tokat,1858,Yeşilyurt
2018,98.53,1.47,94.32,5.68,96.41,3.59,Tokat,1740,Zile
2018,98.97,1.03,92.71,7.29,95.79,4.21,Trabzon,1113,Akçaabat
2018,98.77,1.23,90.49,9.51,94.63,5.37,Trabzon,1141,Araklı
2018,98.86,1.14,92.29,7.71,95.6,4.4,Trabzon,1150,Arsin
2018,99.05,0.95,91.99,8.01,95.52,4.48,Trabzon,1775,Beşikdüzü
2018,98.41,1.59,91.42,8.58,94.97,5.03,Trabzon,1896,Çarşıbaşı
2018,98.66,1.34,89.97,10.03,94.33,5.67,Trabzon,1244,Çaykara
2018,98.82,1.18,85.38,14.62,91.96,8.04,Trabzon,1909,Dernekpazarı
2018,98.49,1.51,86.96,13.04,92.6,7.4,Trabzon,1917,Düzköy
2018,98.6,1.4,87.78,12.22,93.27,6.73,Trabzon,1942,Hayrat
2018,98.41,1.59,88.14,11.86,93.46,6.54,Trabzon,1966,Köprübaşı
2018,99.02,0.98,90.41,9.59,94.72,5.28,Trabzon,1507,Maçka
2018,99.04,0.96,92.09,7.91,95.54,4.46,Trabzon,1548,Of
2018,99.42,0.58,95.58,4.42,97.45,2.55,Trabzon,2097,Ortahisar
2018,97.78,2.22,84.99,15.01,91.26,8.74,Trabzon,1842,Şalpazarı
2018,99.11,0.89,91.02,8.98,95.07,4.93,Trabzon,1647,Sürmene
2018,97.88,2.12,87.44,12.56,92.48,7.52,Trabzon,1681,Tonya
2018,98.84,1.16,92.34,7.66,95.51,4.49,Trabzon,1709,Vakfıkebir
2018,99.03,0.97,93.76,6.24,96.36,3.64,Trabzon,1732,Yomra
2018,98.66,1.34,92.26,7.74,95.6,4.4,Tunceli,1247,Çemişgezek
2018,97.94,2.06,84.2,15.8,93.07,6.93,Tunceli,1397,Hozat
2018,96.47,3.53,78.73,21.27,88.51,11.49,Tunceli,1518,Mazgirt
2018,98.83,1.17,92.1,7.9,95.79,4.21,Tunceli,1688,Merkez
2018,98.34,1.66,81.18,18.82,91.54,8.46,Tunceli,1541,Nazımiye
2018,96.87,3.13,84.69,15.31,91.76,8.24,Tunceli,1562,Ovacık
2018,97.84,2.16,88.42,11.58,93.44,6.56,Tunceli,1574,Pertek
2018,96.92,3.08,79.78,20.22,90.21,9.79,Tunceli,1581,Pülümür
2018,99.64,0.36,97.57,2.43,98.59,1.41,Uşak,1170,Banaz
2018,99.64,0.36,96.91,3.09,98.25,1.75,Uşak,1323,Eşme
2018,99.39,0.61,95.54,4.46,97.46,2.54,Uşak,1436,Karahallı
2018,99.41,0.59,96.44,3.56,97.91,2.09,Uşak,1704,Merkez
2018,99.25,0.75,95.77,4.23,97.52,2.48,Uşak,1629,Sivaslı
2018,99.5,0.5,95.38,4.62,97.4,2.6,Uşak,1697,Ulubey
2018,93.93,6.07,81.18,18.82,87.64,12.36,Van,1770,Bahçesaray
2018,96.32,3.68,86.6,13.4,91.79,8.21,Van,1175,Başkale
2018,97.47,2.53,87.75,12.25,92.81,7.19,Van,1786,Çaldıran
2018,96.76,3.24,92.25,7.75,94.63,5.37,Van,1236,Çatak
2018,98.44,1.56,91.83,8.17,95.14,4.86,Van,1918,Edremit
2018,98.09,1.91,87.98,12.02,93.22,6.78,Van,1309,Erciş
2018,98.79,1.21,92.43,7.57,95.6,4.4,Van,1350,Gevaş
2018,97.59,2.41,88.26,11.74,93.07,6.93,Van,1372,Gürpınar
2018,98.5,1.5,90.61,9.39,94.57,5.43,Van,2098,İpekyolu
2018,98.13,1.87,87.71,12.29,93.08,6.92,Van,1533,Muradiye
2018,97.36,2.64,84.78,15.22,91.23,8.77,Van,1565,Özalp
2018,98.15,1.85,90.57,9.43,94.57,5.43,Van,1980,Saray
2018,98.65,1.35,91.27,8.73,95.11,4.89,Van,2099,Tuşba
2018,99.45,0.55,95.2,4.8,97.47,2.53,Yalova,2019,Altınova
2018,99.36,0.64,96.33,3.67,97.88,2.12,Yalova,2020,Armutlu
2018,99.46,0.54,96.86,3.14,98.17,1.83,Yalova,2022,Çiftlikköy
2018,99.16,0.84,96.6,3.4,97.86,2.14,Yalova,2021,Çınarcık
2018,99.53,0.47,96.94,3.06,98.21,1.79,Yalova,1716,Merkez
2018,99.63,0.37,97.03,2.97,98.44,1.56,Yalova,2026,Termal
2018,98.5,1.5,93.77,6.23,96.11,3.89,Yozgat,1117,Akdağmadeni
2018,95.01,4.99,85.72,14.28,90.38,9.62,Yozgat,1877,Aydıncık
2018,99.63,0.37,96.15,3.85,97.92,2.08,Yozgat,1198,Boğazlıyan
2018,98.63,1.37,93.59,6.41,96.03,3.97,Yozgat,1895,Çandır
2018,98.59,1.41,93.05,6.95,95.79,4.21,Yozgat,1242,Çayıralan
2018,97.3,2.7,87.56,12.44,92.4,7.6,Yozgat,1245,Çekerek
2018,97.51,2.49,89.9,10.1,93.7,6.3,Yozgat,1952,Kadışehri
2018,99.25,0.75,95.54,4.46,97.38,2.62,Yozgat,1733,Merkez
2018,98.97,1.03,93.79,6.21,96.38,3.62,Yozgat,1982,Saraykent
2018,98.17,1.83,91.27,8.73,94.73,5.27,Yozgat,1602,Sarıkaya
2018,98.46,1.54,89.03,10.97,93.7,6.3,Yozgat,1655,Şefaatli
2018,98.57,1.43,91.68,8.32,95.13,4.87,Yozgat,1635,Sorgun
2018,99.2,0.8,94.59,5.41,96.85,3.15,Yozgat,1998,Yenifakılı
2018,99.0,1.0,92.72,7.28,95.78,4.22,Yozgat,1726,Yerköy
2018,99.08,0.92,91.64,8.36,95.35,4.65,Zonguldak,1758,Alaplı
2018,98.5,1.5,89.5,10.5,93.92,6.08,Zonguldak,1240,Çaycuma
2018,97.95,2.05,86.13,13.87,92.06,7.94,Zonguldak,1276,Devrek
2018,98.99,1.01,91.71,8.29,95.32,4.68,Zonguldak,1313,Ereğli
2018,97.08,2.92,83.14,16.86,90.0,10.0,Zonguldak,1926,Gökçebey
2018,99.16,0.84,92.9,7.1,96.01,3.99,Zonguldak,2100,Kilimli
2018,99.05,0.95,93.1,6.9,96.0,4.0,Zonguldak,2101,Kozlu
2018,99.18,0.82,93.93,6.07,96.51,3.49,Zonguldak,1741,Merkez
2019,98.81,1.19,89.12,10.88,94.1,5.9,Adana,1757,Aladağ
2019,99.16,0.84,94.87,5.13,97.02,2.98,Adana,1219,Ceyhan
2019,99.79,0.21,98.46,1.54,99.1,0.9,Adana,2033,Çukurova
2019,98.61,1.39,92.42,7.58,95.68,4.32,Adana,1329,Feke
2019,99.2,0.8,95.83,4.17,97.52,2.48,Adana,1806,İmamoğlu
2019,98.23,1.77,86.25,13.75,92.36,7.64,Adana,1437,Karaisalı
2019,99.05,0.95,92.74,7.26,95.97,4.03,Adana,1443,Karataş
2019,99.03,0.97,93.34,6.66,96.21,3.79,Adana,1486,Kozan
2019,99.4,0.6,94.74,5.26,97.18,2.82,Adana,1580,Pozantı
2019,98.13,1.87,88.19,11.81,93.42,6.58,Adana,1588,Saimbeyli
2019,99.53,0.47,96.41,3.59,98.0,2.0,Adana,2032,Sarıçam
2019,98.94,1.06,94.06,5.94,96.48,3.52,Adana,1104,Seyhan
2019,98.3,1.7,86.15,13.85,92.46,7.54,Adana,1687,Tufanbeyli
2019,99.27,0.73,92.73,7.27,96.05,3.95,Adana,1734,Yumurtalık
2019,98.67,1.33,92.13,7.87,95.42,4.58,Adana,1748,Yüreğir
2019,98.16,1.84,88.53,11.47,93.35,6.65,Adıyaman,1182,Besni
2019,98.16,1.84,89.09,10.91,93.76,6.24,Adıyaman,1246,Çelikhan
2019,95.11,4.89,78.32,21.68,86.71,13.29,Adıyaman,1347,Gerger
2019,98.67,1.33,90.9,9.1,94.8,5.2,Adıyaman,1354,Gölbaşı
2019,98.12,1.88,89.39,10.61,93.83,6.17,Adıyaman,1425,Kahta
2019,98.67,1.33,92.61,7.39,95.66,4.34,Adıyaman,1105,Merkez
2019,98.06,1.94,91.79,8.21,95.01,4.99,Adıyaman,1592,Samsat
2019,95.75,4.25,80.84,19.16,88.24,11.76,Adıyaman,1985,Sincik
2019,96.99,3.01,83.6,16.4,90.49,9.51,Adıyaman,1989,Tut
2019,99.05,0.95,94.94,5.06,96.99,3.01,Afyonkarahisar,1771,Başmakçı
2019,98.59,1.41,93.44,6.56,95.97,4.03,Afyonkarahisar,1773,Bayat
2019,99.55,0.45,96.66,3.34,98.12,1.88,Afyonkarahisar,1200,Bolvadin
2019,99.53,0.47,95.26,4.74,97.33,2.67,Afyonkarahisar,1239,Çay
2019,99.43,0.57,91.45,8.55,95.45,4.55,Afyonkarahisar,1906,Çobanlar
2019,99.61,0.39,98.31,1.69,98.96,1.04,Afyonkarahisar,1267,Dazkırı
2019,99.21,0.79,93.8,6.2,96.51,3.49,Afyonkarahisar,1281,Dinar
2019,98.9,1.1,92.54,7.46,95.75,4.25,Afyonkarahisar,1306,Emirdağ
2019,99.73,0.27,95.86,4.14,97.8,2.2,Afyonkarahisar,1923,Evciler
2019,98.96,1.04,90.38,9.62,94.64,5.36,Afyonkarahisar,1944,Hocalar
2019,99.21,0.79,94.16,5.84,96.69,3.31,Afyonkarahisar,1404,İhsaniye
2019,99.43,0.57,94.61,5.39,97.03,2.97,Afyonkarahisar,1809,İscehisar
2019,99.04,0.96,89.89,10.11,94.23,5.77,Afyonkarahisar,1961,Kızılören
2019,99.75,0.25,97.58,2.42,98.65,1.35,Afyonkarahisar,1108,Merkez
2019,99.27,0.73,95.01,4.99,97.08,2.92,Afyonkarahisar,1594,Sandıklı
2019,99.38,0.62,93.47,6.53,96.41,3.59,Afyonkarahisar,1626,Sinanpaşa
2019,99.34,0.66,95.87,4.13,97.59,2.41,Afyonkarahisar,1664,Şuhut
2019,99.62,0.38,95.32,4.68,97.39,2.61,Afyonkarahisar,1639,Sultandağı
